target,metric,n,pearson,spearman
llama1b,target_direction_subspace_residual,12,-0.09675653420357147,-0.11888111888111888
llama1b,diagnostic_source_direction_entropy_mean,12,0.25894801223154074,0.11888111888111888
llama1b,_z_neg_subspace_residual,12,0.09675653420357128,0.11888111888111888
llama1b,source_target_top_anchor_overlap,12,-0.3620077322613248,0.11188811188811189
llama1b,_z_top_anchor_overlap,12,-0.36200773226132477,0.11188811188811189
llama1b,target_readability_cross_entropy,12,0.13202370409972378,0.09090909090909091
llama1b,source_to_target_anchor_kl,12,0.05604294586830726,0.09090909090909091
llama1b,_z_neg_target_readability_ce,12,-0.13202370409972378,-0.09090909090909091
llama1b,_z_neg_source_to_target_kl,12,-0.0560429458683073,-0.09090909090909091
llama1b,target_readability_tail_frac,12,-0.2150933081573994,0.06293706293706294
llama1b,_z_neg_target_readability_tail,12,0.21509330815739944,-0.06293706293706294
llama1b,rel_direction_l1_to_target,12,-0.13930133099920808,0.04895104895104895
llama1b,rel_direction_rmse_to_target,12,-0.12698780673176438,0.04895104895104895
llama1b,capacity_normalized_direction_rmse,12,-0.1269878067317642,0.04895104895104895
llama1b,source_target_direction_dispersion_gap,12,-0.25852059165542324,-0.04895104895104895
llama1b,_z_neg_direction_rmse,12,0.12698780673176438,-0.04895104895104895
llama1b,_z_neg_direction_dispersion_gap,12,0.25852059165542324,0.04895104895104895
llama1b,combined_hidden_direction_score,12,0.12698780673176427,-0.04895104895104895
llama1b,combined_param_direction_score,12,0.12698780673176427,-0.04895104895104895
llama1b,source_hidden_size,12,0.4160811754195312,0.04302429646588314
llama1b,prior_source_param_b,12,0.28349111733729393,-0.03639276222842889
llama1b,prior_log_param_ratio_target_over_source,12,-0.18669028752640676,0.03639276222842889
llama1b,_z_log_param_ratio,12,-0.1866902875264068,0.03639276222842889
llama1b,pair_normalized_direction_rmse,12,-0.22026024149411216,-0.027972027972027972
llama1b,_z_neg_pair_norm_direction_rmse,12,0.22026024149411222,0.027972027972027972
llama1b,combined_ratio_direction_score,12,-0.05895037627544352,0.006993006993006993
llama1b,diagnostic_rel_direction_z2_mean,12,-0.23788708168354014,0.0
llama1b,target_readability_z2_mean,12,-0.2363577188420437,0.0
llama1b,_z_neg_target_readability_z2,12,0.2363577188420437,0.0
llama3b,target_readability_tail_frac,12,0.2583503794262406,0.5314685314685315
llama3b,_z_neg_target_readability_tail,12,-0.25835037942624073,-0.5314685314685315
llama3b,rel_magnitude_l1_to_target,12,-0.5449777393514124,-0.5174825174825175
